participant_id,trial_index,choice,choice_B,problem_id,lottery_A,lottery_B,probabilities_A,outcomes_A,probabilities_B,outcomes_B
P018,19,B,1,problem10114,25% chance of -15; 0.58594% chance of 5.5; 4.10156% chance of 6.5; 12.3047% chance of 7.5; 20.5078% chance of 8.5; 20.5078% chance of 9.5; 12.3047% chance of 10.5; 4.10156% chance of 11.5; 0.58594% chance of 12.5,90% chance of 11; 10% chance of -8,"[0.25, 0.0058594, 0.0410156, 0.12304690000000001, 0.20507809999999999, 0.20507809999999999, 0.12304690000000001, 0.0410156, 0.0058594]","[-15.0, 5.5, 6.5, 7.5, 8.5, 9.5, 10.5, 11.5, 12.5]","[0.9, 0.1]","[11.0, -8.0]"
P018,20,B,1,problem13154,20% chance of -22; 80% chance of 32,90% chance of 29; 10% chance of -10,"[0.2, 0.8]","[-22.0, 32.0]","[0.9, 0.1]","[29.0, -10.0]"
P018,21,A,0,problem11762,40% chance of -9; 60% chance of 8,60% chance of 15; 40% chance of -15,"[0.4, 0.6]","[-9.0, 8.0]","[0.6, 0.4]","[15.0, -15.0]"
P018,22,B,1,problem1182,75% chance of -11; 12.5% chance of 21; 12.5% chance of 23,0 for sure,"[0.75, 0.125, 0.125]","[-11.0, 21.0, 23.0]",[1.0],[0.0]
P018,23,B,1,problem10103,80% chance of -2; 10% chance of 87.5; 10% chance of 88.5,90% chance of 15; 10% chance of 9,"[0.8, 0.1, 0.1]","[-2.0, 87.5, 88.5]","[0.9, 0.1]","[15.0, 9.0]"
P018,24,A,0,problem3460,28 for sure,5% chance of 9; 11.875% chance of 19.5; 35.625% chance of 20.5; 35.625% chance of 21.5; 11.875% chance of 22.5,[1.0],[28.0],"[0.05, 0.11875, 0.35625, 0.35625, 0.11875]","[9.0, 19.5, 20.5, 21.5, 22.5]"
P018,25,A,0,problem6665,-4 for sure,60% chance of -26; 40% chance of 31,[1.0],[-4.0],"[0.6, 0.4]","[-26.0, 31.0]"
P018,26,A,0,problem1842,20% chance of 14; 80% chance of 14,95% chance of 6; 5% chance of 2,"[0.2, 0.8]","[14.0, 14.0]","[0.95, 0.05]","[6.0, 2.0]"
P018,27,B,1,problem3447,25% chance of -26; 75% chance of 15,16 for sure,"[0.25, 0.75]","[-26.0, 15.0]",[1.0],[16.0]
P018,28,B,1,problem11662,60% chance of -28; 20% chance of 28; 10% chance of 26; 10% chance of 22,-5 for sure,"[0.6, 0.2, 0.1, 0.1]","[-28.0, 28.0, 26.0, 22.0]",[1.0],[-5.0]
P018,29,B,1,problem10204,50% chance of -41; 50% chance of 2,1% chance of 82; 99% chance of -9,"[0.5, 0.5]","[-41.0, 2.0]","[0.01, 0.99]","[82.0, -9.0]"
P018,30,B,1,problem4716,25% chance of 62; 75% chance of -10,75% chance of 3; 25% chance of 18,"[0.25, 0.75]","[62.0, -10.0]","[0.75, 0.25]","[3.0, 18.0]"
P018,31,B,1,problem10558,50% chance of -23; 50% chance of 23,5% chance of 60; 95% chance of 5,"[0.5, 0.5]","[-23.0, 23.0]","[0.05, 0.95]","[60.0, 5.0]"
P018,32,A,0,problem5563,5 for sure,50% chance of 1; 25% chance of 3; 25% chance of 1,[1.0],[5.0],"[0.5, 0.25, 0.25]","[1.0, 3.0, 1.0]"
P018,33,B,1,problem928,-4 for sure,95% chance of -7; 0.15625% chance of 25.5; 0.78125% chance of 26.5; 1.5625% chance of 27.5; 1.5625% chance of 28.5; 0.78125% chance of 29.5; 0.15625% chance of 30.5,[1.0],[-4.0],"[0.95, 0.0015625, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0015625]","[-7.0, 25.5, 26.5, 27.5, 28.5, 29.5, 30.5]"
P018,34,A,0,problem11649,40% chance of -32; 30% chance of 45; 15% chance of 47; 7.5% chance of 51; 3.75% chance of 59; 1.875% chance of 75; 0.9375% chance of 107; 0.9375% chance of 171,50% chance of 73; 50% chance of -49,"[0.4, 0.3, 0.15, 0.075, 0.0375, 0.01875, 0.009375, 0.009375]","[-32.0, 45.0, 47.0, 51.0, 59.0, 75.0, 107.0, 171.0]","[0.5, 0.5]","[73.0, -49.0]"
P018,35,A,0,problem14567,80% chance of 25; 20% chance of 25,50% chance of -4; 50% chance of 70,"[0.8, 0.2]","[25.0, 25.0]","[0.5, 0.5]","[-4.0, 70.0]"
P018,36,B,1,problem5557,30 for sure,5% chance of 32; 95% chance of 38,[1.0],[30.0],"[0.05, 0.95]","[32.0, 38.0]"
P018,37,B,1,problem3025,75% chance of 6; 25% chance of 19,5% chance of 103; 95% chance of 7,"[0.75, 0.25]","[6.0, 19.0]","[0.05, 0.95]","[103.0, 7.0]"
P018,38,A,0,problem3650,95% chance of 23; 5% chance of 60,11 for sure,"[0.95, 0.05]","[23.0, 60.0]",[1.0],[11.0]
P018,39,A,0,problem5345,50% chance of 14; 50% chance of 46,24 for sure,"[0.5, 0.5]","[14.0, 46.0]",[1.0],[24.0]
P018,40,B,1,problem10256,40% chance of -37; 60% chance of 55,25% chance of 49; 75% chance of 9,"[0.4, 0.6]","[-37.0, 55.0]","[0.25, 0.75]","[49.0, 9.0]"
P019,1,A,0,problem3913,-2 for sure,75% chance of -7; 25% chance of 9,[1.0],[-2.0],"[0.75, 0.25]","[-7.0, 9.0]"
P019,2,A,0,problem7079,60% chance of -12; 20% chance of 0; 10% chance of 2; 5% chance of 6; 2.5% chance of 14; 1.25% chance of 30; 0.625% chance of 62; 0.625% chance of 126,1 for sure,"[0.6, 0.2, 0.1, 0.05, 0.025, 0.0125, 0.00625, 0.00625]","[-12.0, 0.0, 2.0, 6.0, 14.0, 30.0, 62.0, 126.0]",[1.0],[1.0]
P019,3,B,1,problem2491,5% chance of -8; 47.5% chance of 12; 23.75% chance of 14; 11.875% chance of 18; 11.875% chance of 26,19 for sure,"[0.05, 0.475, 0.2375, 0.11875, 0.11875]","[-8.0, 12.0, 14.0, 18.0, 26.0]",[1.0],[19.0]
P019,4,A,0,problem10676,20% chance of -7; 0.625% chance of 12.5; 4.375% chance of 13.5; 13.125% chance of 14.5; 21.875% chance of 15.5; 21.875% chance of 16.5; 13.125% chance of 17.5; 4.375% chance of 18.5; 0.625% chance of 19.5,9 for sure,"[0.2, 0.00625, 0.04375, 0.13125, 0.21875, 0.21875, 0.13125, 0.04375, 0.00625]","[-7.0, 12.5, 13.5, 14.5, 15.5, 16.5, 17.5, 18.5, 19.5]",[1.0],[9.0]
P019,5,B,1,problem2877,-8 for sure,80% chance of -4; 10% chance of 14; 5% chance of 16; 2.5% chance of 20; 2.5% chance of 28,[1.0],[-8.0],"[0.8, 0.1, 0.05, 0.025, 0.025]","[-4.0, 14.0, 16.0, 20.0, 28.0]"
P019,6,B,1,problem13830,95% chance of 2; 0.15625% chance of 47.5; 0.78125% chance of 48.5; 1.5625% chance of 49.5; 1.5625% chance of 50.5; 0.78125% chance of 51.5; 0.15625% chance of 52.5,40% chance of 16; 60% chance of -1,"[0.95, 0.0015625, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0015625]","[2.0, 47.5, 48.5, 49.5, 50.5, 51.5, 52.5]","[0.4, 0.6]","[16.0, -1.0]"
P019,7,A,0,problem8900,90% chance of 19; 10% chance of 87,90% chance of 28; 10% chance of -46,"[0.9, 0.1]","[19.0, 87.0]","[0.9, 0.1]","[28.0, -46.0]"
P019,8,B,1,problem10295,95% chance of -8; 5% chance of -11,95% chance of -12; 5% chance of 30,"[0.95, 0.05]","[-8.0, -11.0]","[0.95, 0.05]","[-12.0, 30.0]"
P019,9,B,1,problem13650,17 for sure,25% chance of 11; 75% chance of 33,[1.0],[17.0],"[0.25, 0.75]","[11.0, 33.0]"
P019,10,B,1,problem4114,18 for sure,25% chance of 35; 75% chance of 12,[1.0],[18.0],"[0.25, 0.75]","[35.0, 12.0]"
P019,11,A,0,problem1846,50% chance of 13; 50% chance of 20,10 for sure,"[0.5, 0.5]","[13.0, 20.0]",[1.0],[10.0]
P019,12,B,1,problem11701,40% chance of -10; 60% chance of -9,99% chance of -8; 1% chance of -19,"[0.4, 0.6]","[-10.0, -9.0]","[0.99, 0.01]","[-8.0, -19.0]"
P019,13,A,0,problem11714,80% chance of 6; 20% chance of 19,3 for sure,"[0.8, 0.2]","[6.0, 19.0]",[1.0],[3.0]
P019,14,B,1,problem1368,99% chance of -5; 1% chance of -10,75% chance of -36; 12.5% chance of 42; 12.5% chance of 44,"[0.99, 0.01]","[-5.0, -10.0]","[0.75, 0.125, 0.125]","[-36.0, 42.0, 44.0]"
P019,15,B,1,problem13058,50% chance of 7; 25% chance of 5; 25% chance of 1,40% chance of 19; 60% chance of -4,"[0.5, 0.25, 0.25]","[7.0, 5.0, 1.0]","[0.4, 0.6]","[19.0, -4.0]"
P019,16,B,1,problem4055,50% chance of -9.5; 50% chance of -8.5,25% chance of -8; 75% chance of -9,"[0.5, 0.5]","[-9.5, -8.5]","[0.25, 0.75]","[-8.0, -9.0]"
P019,17,B,1,problem1674,10% chance of 8; 90% chance of -5,90% chance of -2; 5% chance of 69; 2.5% chance of 71; 2.5% chance of 75,"[0.1, 0.9]","[8.0, -5.0]","[0.9, 0.05, 0.025, 0.025]","[-2.0, 69.0, 71.0, 75.0]"
P019,18,A,0,problem6619,40% chance of 20; 0.46875% chance of 18.5; 3.28125% chance of 19.5; 9.84375% chance of 20.5; 16.4062% chance of 21.5; 16.4062% chance of 22.5; 9.84375% chance of 23.5; 3.28125% chance of 24.5; 0.46875% chance of 25.5,50% chance of 37; 50% chance of -7,"[0.4, 0.0046875, 0.0328125, 0.0984375, 0.1640625, 0.1640625, 0.0984375, 0.0328125, 0.0046875]","[20.0, 18.5, 19.5, 20.5, 21.5, 22.5, 23.5, 24.5, 25.5]","[0.5, 0.5]","[37.0, -7.0]"
P019,19,B,1,problem10804,40% chance of 40; 60% chance of 15,90% chance of 24; 10% chance of 88,"[0.4, 0.6]","[40.0, 15.0]","[0.9, 0.1]","[24.0, 88.0]"
P019,20,A,0,problem6333,-2 for sure,10% chance of -13; 11.25% chance of -9.5; 33.75% chance of -8.5; 33.75% chance of -7.5; 11.25% chance of -6.5,[1.0],[-2.0],"[0.1, 0.1125, 0.3375, 0.3375, 0.1125]","[-13.0, -9.5, -8.5, -7.5, -6.5]"
P019,21,B,1,problem12900,5 for sure,80% chance of -9; 20% chance of 43,[1.0],[5.0],"[0.8, 0.2]","[-9.0, 43.0]"
P019,22,B,1,problem5819,10% chance of 36; 90% chance of 15,90% chance of 17; 5% chance of 47; 5% chance of 45,"[0.1, 0.9]","[36.0, 15.0]","[0.9, 0.05, 0.05]","[17.0, 47.0, 45.0]"
P019,23,B,1,problem6672,-6 for sure,75% chance of 1; 0.78125% chance of 9.5; 3.90625% chance of 10.5; 7.8125% chance of 11.5; 7.8125% chance of 12.5; 3.90625% chance of 13.5; 0.78125% chance of 14.5,[1.0],[-6.0],"[0.75, 0.0078125, 0.0390625, 0.078125, 0.078125, 0.0390625, 0.0078125]","[1.0, 9.5, 10.5, 11.5, 12.5, 13.5, 14.5]"
P019,24,B,1,problem11139,1% chance of 69; 99% chance of 14,90% chance of 13; 5% chance of 21; 2.5% chance of 23; 1.25% chance of 27; 0.625% chance of 35; 0.3125% chance of 51; 0.15625% chance of 83; 0.15625% chance of 147,"[0.01, 0.99]","[69.0, 14.0]","[0.9, 0.05, 0.025, 0.0125, 0.00625, 0.003125, 0.0015625, 0.0015625]","[13.0, 21.0, 23.0, 27.0, 35.0, 51.0, 83.0, 147.0]"
P019,25,A,0,problem9946,95% chance of -3; 5% chance of 58,50% chance of 18; 50% chance of -16,"[0.95, 0.05]","[-3.0, 58.0]","[0.5, 0.5]","[18.0, -16.0]"
P019,26,A,0,problem5604,25% chance of 89; 75% chance of -42,80% chance of -14; 10% chance of 6; 10% chance of 8,"[0.25, 0.75]","[89.0, -42.0]","[0.8, 0.1, 0.1]","[-14.0, 6.0, 8.0]"
P019,27,B,1,problem11323,3 for sure,50% chance of -1; 50% chance of 6,[1.0],[3.0],"[0.5, 0.5]","[-1.0, 6.0]"
P019,28,A,0,problem13265,50% chance of 54; 50% chance of -12,90% chance of 19; 5% chance of 20; 5% chance of 22,"[0.5, 0.5]","[54.0, -12.0]","[0.9, 0.05, 0.05]","[19.0, 20.0, 22.0]"
P019,29,A,0,problem7604,60% chance of -48; 0.3125% chance of 56.5; 2.1875% chance of 57.5; 6.5625% chance of 58.5; 10.9375% chance of 59.5; 10.9375% chance of 60.5; 6.5625% chance of 61.5; 2.1875% chance of 62.5; 0.3125% chance of 63.5,3 for sure,"[0.6, 0.003125, 0.021875, 0.065625, 0.109375, 0.109375, 0.065625, 0.021875, 0.003125]","[-48.0, 56.5, 57.5, 58.5, 59.5, 60.5, 61.5, 62.5, 63.5]",[1.0],[3.0]
P019,30,B,1,problem585,50% chance of -5; 1.5625% chance of -5.5; 7.8125% chance of -4.5; 15.625% chance of -3.5; 15.625% chance of -2.5; 7.8125% chance of -1.5; 1.5625% chance of -0.5,6 for sure,"[0.5, 0.015625, 0.078125, 0.15625, 0.15625, 0.078125, 0.015625]","[-5.0, -5.5, -4.5, -3.5, -2.5, -1.5, -0.5]",[1.0],[6.0]
P019,31,B,1,problem5090,-5 for sure,90% chance of -9; 5% chance of 48; 2.5% chance of 46; 2.5% chance of 42,[1.0],[-5.0],"[0.9, 0.05, 0.025, 0.025]","[-9.0, 48.0, 46.0, 42.0]"
P019,32,A,0,problem986,99% chance of 27; 1% chance of 52,80% chance of 27; 20% chance of 22,"[0.99, 0.01]","[27.0, 52.0]","[0.8, 0.2]","[27.0, 22.0]"
P019,33,B,1,problem10330,8 for sure,95% chance of 9; 2.5% chance of 64; 1.25% chance of 62; 0.625% chance of 58; 0.3125% chance of 50; 0.15625% chance of 34; 0.15625% chance of 2,[1.0],[8.0],"[0.95, 0.025, 0.0125, 0.00625, 0.003125, 0.0015625, 0.0015625]","[9.0, 64.0, 62.0, 58.0, 50.0, 34.0, 2.0]"
P019,34,B,1,problem9879,99% chance of 13; 1% chance of 30,22 for sure,"[0.99, 0.01]","[13.0, 30.0]",[1.0],[22.0]
P019,35,B,1,problem3150,10% chance of -35; 90% chance of 13,80% chance of 10; 20% chance of -20,"[0.1, 0.9]","[-35.0, 13.0]","[0.8, 0.2]","[10.0, -20.0]"
P019,36,A,0,problem2034,80% chance of 5; 20% chance of 66,24 for sure,"[0.8, 0.2]","[5.0, 66.0]",[1.0],[24.0]
P019,37,B,1,problem9404,40% chance of -23; 60% chance of 12,-2 for sure,"[0.4, 0.6]","[-23.0, 12.0]",[1.0],[-2.0]
P019,38,A,0,problem1914,90% chance of 11; 10% chance of 40,6 for sure,"[0.9, 0.1]","[11.0, 40.0]",[1.0],[6.0]
P019,39,B,1,problem2802,90% chance of 2; 10% chance of -9,95% chance of -7; 2.5% chance of 49; 1.25% chance of 47; 0.625% chance of 43; 0.3125% chance of 35; 0.3125% chance of 19,"[0.9, 0.1]","[2.0, -9.0]","[0.95, 0.025, 0.0125, 0.00625, 0.003125, 0.003125]","[-7.0, 49.0, 47.0, 43.0, 35.0, 19.0]"
P019,40,A,0,problem11945,25% chance of 2; 75% chance of 1,20% chance of 0; 80% chance of 2,"[0.25, 0.75]","[2.0, 1.0]","[0.2, 0.8]","[0.0, 2.0]"
P020,1,B,1,problem9467,95% chance of 2; 2.5% chance of 21; 2.5% chance of 23,-1 for sure,"[0.95, 0.025, 0.025]","[2.0, 21.0, 23.0]",[1.0],[-1.0]
P020,2,A,0,problem4330,80% chance of -21; 10% chance of 88; 5% chance of 86; 2.5% chance of 82; 1.25% chance of 74; 0.625% chance of 58; 0.625% chance of 26,2 for sure,"[0.8, 0.1, 0.05, 0.025, 0.0125, 0.00625, 0.00625]","[-21.0, 88.0, 86.0, 82.0, 74.0, 58.0, 26.0]",[1.0],[2.0]
P020,3,B,1,problem14252,80% chance of 14; 10% chance of 36.5; 10% chance of 37.5,23 for sure,"[0.8, 0.1, 0.1]","[14.0, 36.5, 37.5]",[1.0],[23.0]
P020,4,B,1,problem12456,80% chance of -20; 10% chance of 37; 5% chance of 39; 2.5% chance of 43; 1.25% chance of 51; 1.25% chance of 67,-5 for sure,"[0.8, 0.1, 0.05, 0.025, 0.0125, 0.0125]","[-20.0, 37.0, 39.0, 43.0, 51.0, 67.0]",[1.0],[-5.0]
P020,5,B,1,problem8405,19 for sure,95% chance of 21; 0.15625% chance of 43.5; 0.78125% chance of 44.5; 1.5625% chance of 45.5; 1.5625% chance of 46.5; 0.78125% chance of 47.5; 0.15625% chance of 48.5,[1.0],[19.0],"[0.95, 0.0015625, 0.0078125, 0.015625, 0.015625, 0.0078125, 0.0015625]","[21.0, 43.5, 44.5, 45.5, 46.5, 47.5, 48.5]"
P020,6,A,0,problem13305,10% chance of 90; 90% chance of -10,99% chance of 1; 0.03125% chance of 44.5; 0.15625% chance of 45.5; 0.3125% chance of 46.5; 0.3125% chance of 47.5; 0.15625% chance of 48.5; 0.03125% chance of 49.5,"[0.1, 0.9]","[90.0, -10.0]","[0.99, 0.0003125, 0.0015625, 0.003125, 0.003125, 0.0015625, 0.0003125]","[1.0, 44.5, 45.5, 46.5, 47.5, 48.5, 49.5]"
P020,7,B,1,problem6983,75% chance of 12; 25% chance of 38,23 for sure,"[0.75, 0.25]","[12.0, 38.0]",[1.0],[23.0]
P020,8,A,0,problem14159,90% chance of 18; 10% chance of 30,12 for sure,"[0.9, 0.1]","[18.0, 30.0]",[1.0],[12.0]
P020,9,A,0,problem1116,20% chance of 42; 80% chance of 25,99% chance of 27; 1% chance of 31,"[0.2, 0.8]","[42.0, 25.0]","[0.99, 0.01]","[27.0, 31.0]"
P020,10,A,0,problem2659,-2 for sure,90% chance of -13; 1.25% chance of 99.5; 3.75% chance of 100.5; 3.75% chance of 101.5; 1.25% chance of 102.5,[1.0],[-2.0],"[0.9, 0.0125, 0.0375, 0.0375, 0.0125]","[-13.0, 99.5, 100.5, 101.5, 102.5]"
P020,11,B,1,problem2121,80% chance of 17; 20% chance of -43,80% chance of 2; 20% chance of 35,"[0.8, 0.2]","[17.0, -43.0]","[0.8, 0.2]","[2.0, 35.0]"
P020,12,A,0,problem3069,75% chance of 2; 25% chance of 61,11 for sure,"[0.75, 0.25]","[2.0, 61.0]",[1.0],[11.0]
P020,13,A,0,problem6404,75% chance of 32; 25% chance of 8,90% chance of 18; 5% chance of 49; 2.5% chance of 47; 2.5% chance of 43,"[0.75, 0.25]","[32.0, 8.0]","[0.9, 0.05, 0.025, 0.025]","[18.0, 49.0, 47.0, 43.0]"
P020,14,B,1,problem5783,20% chance of -12; 40% chance of -2; 20% chance of -4; 10% chance of -8; 5% chance of -16; 5% chance of -32,80% chance of -1; 20% chance of -36,"[0.2, 0.4, 0.2, 0.1, 0.05, 0.05]","[-12.0, -2.0, -4.0, -8.0, -16.0, -32.0]","[0.8, 0.2]","[-1.0, -36.0]"
P020,15,A,0,problem9703,60% chance of -45; 40% chance of 43,-9 for sure,"[0.6, 0.4]","[-45.0, 43.0]",[1.0],[-9.0]
P020,16,B,1,problem7797,5% chance of 78; 95% chance of 17,20% chance of -16; 80% chance of 33,"[0.05, 0.95]","[78.0, 17.0]","[0.2, 0.8]","[-16.0, 33.0]"
P020,17,A,0,problem8499,11 for sure,80% chance of 4; 10% chance of 24.5; 10% chance of 25.5,[1.0],[11.0],"[0.8, 0.1, 0.1]","[4.0, 24.5, 25.5]"
P020,18,A,0,problem12819,60% chance of -19; 40% chance of 35,10% chance of 36; 90% chance of -6,"[0.6, 0.4]","[-19.0, 35.0]","[0.1, 0.9]","[36.0, -6.0]"
P020,19,B,1,problem2726,25 for sure,40% chance of -21; 60% chance of 64,[1.0],[25.0],"[0.4, 0.6]","[-21.0, 64.0]"
P020,20,A,0,problem13186,50% chance of -18; 50% chance of 10,50% chance of 10; 50% chance of -20,"[0.5, 0.5]","[-18.0, 10.0]","[0.5, 0.5]","[10.0, -20.0]"
P020,21,A,0,problem33,95% chance of 27; 5% chance of 34,50% chance of 30; 50% chance of 12,"[0.95, 0.05]","[27.0, 34.0]","[0.5, 0.5]","[30.0, 12.0]"
P020,22,A,0,problem12491,95% chance of -4; 5% chance of 44,-5 for sure,"[0.95, 0.05]","[-4.0, 44.0]",[1.0],[-5.0]
P020,23,B,1,problem12125,90% chance of -12; 10% chance of 30,20% chance of 55; 80% chance of -25,"[0.9, 0.1]","[-12.0, 30.0]","[0.2, 0.8]","[55.0, -25.0]"
P020,24,A,0,problem8024,10% chance of -33; 90% chance of 30,25% chance of 26; 75% chance of 18,"[0.1, 0.9]","[-33.0, 30.0]","[0.25, 0.75]","[26.0, 18.0]"
P020,25,B,1,problem7396,99% chance of -15; 0.125% chance of 46.5; 0.375% chance of 47.5; 0.375% chance of 48.5; 0.125% chance of 49.5,-7 for sure,"[0.99, 0.00125, 0.00375, 0.00375, 0.00125]","[-15.0, 46.5, 47.5, 48.5, 49.5]",[1.0],[-7.0]
P020,26,B,1,problem2434,80% chance of -1; 20% chance of 51,10% chance of 27; 90% chance of 10,"[0.8, 0.2]","[-1.0, 51.0]","[0.1, 0.9]","[27.0, 10.0]"
P020,27,B,1,problem13461,40% chance of 6; 60% chance of 8,9 for sure,"[0.4, 0.6]","[6.0, 8.0]",[1.0],[9.0]
P020,28,A,0,problem5508,4 for sure,60% chance of -10; 40% chance of 7,[1.0],[4.0],"[0.6, 0.4]","[-10.0, 7.0]"
P020,29,A,0,problem552,5 for sure,5% chance of -11; 95% chance of 1,[1.0],[5.0],"[0.05, 0.95]","[-11.0, 1.0]"
P020,30,A,0,problem13684,25% chance of -17; 75% chance of 6,5% chance of 8; 95% chance of 2,"[0.25, 0.75]","[-17.0, 6.0]","[0.05, 0.95]","[8.0, 2.0]"
P020,31,A,0,problem5566,75% chance of 7; 25% chance of 15,95% chance of 4; 5% chance of -7,"[0.75, 0.25]","[7.0, 15.0]","[0.95, 0.05]","[4.0, -7.0]"
P020,32,A,0,problem1831,19 for sure,95% chance of 16; 5% chance of 48,[1.0],[19.0],"[0.95, 0.05]","[16.0, 48.0]"
P020,33,A,0,problem10634,80% chance of -5; 20% chance of 88,11 for sure,"[0.8, 0.2]","[-5.0, 88.0]",[1.0],[11.0]
P020,34,A,0,problem6155,75% chance of -6; 25% chance of 31,-1 for sure,"[0.75, 0.25]","[-6.0, 31.0]",[1.0],[-1.0]
P020,35,A,0,problem7583,-3 for sure,95% chance of -14; 0.03906% chance of 88.5; 0.27344% chance of 89.5; 0.82031% chance of 90.5; 1.36719% chance of 91.5; 1.36719% chance of 92.5; 0.82031% chance of 93.5; 0.27344% chance of 94.5; 0.03906% chance of 95.5,[1.0],[-3.0],"[0.95, 0.00039059999999999995, 0.0027344, 0.0082031, 0.013671899999999999, 0.013671899999999999, 0.0082031, 0.0027344, 0.00039059999999999995]","[-14.0, 88.5, 89.5, 90.5, 91.5, 92.5, 93.5, 94.5, 95.5]"
P020,36,A,0,problem2729,20% chance of -1; 80% chance of 34,19 for sure,"[0.2, 0.8]","[-1.0, 34.0]",[1.0],[19.0]
P020,37,A,0,problem4540,80% chance of 24; 20% chance of 18,10% chance of -6; 0.70312% chance of 19.5; 4.92188% chance of 20.5; 14.7656% chance of 21.5; 24.6094% chance of 22.5; 24.6094% chance of 23.5; 14.7656% chance of 24.5; 4.92188% chance of 25.5; 0.70312% chance of 26.5,"[0.8, 0.2]","[24.0, 18.0]","[0.1, 0.0070312, 0.0492188, 0.1476563, 0.24609380000000003, 0.24609380000000003, 0.1476563, 0.0492188, 0.0070312]","[-6.0, 19.5, 20.5, 21.5, 22.5, 23.5, 24.5, 25.5, 26.5]"
P020,38,B,1,problem9117,60% chance of 5; 1.25% chance of 52.5; 6.25% chance of 53.5; 12.5% chance of 54.5; 12.5% chance of 55.5; 6.25% chance of 56.5; 1.25% chance of 57.5,26 for sure,"[0.6, 0.0125, 0.0625, 0.125, 0.125, 0.0625, 0.0125]","[5.0, 52.5, 53.5, 54.5, 55.5, 56.5, 57.5]",[1.0],[26.0]
P020,39,B,1,problem14431,99% chance of -14; 1% chance of 38,-9 for sure,"[0.99, 0.01]","[-14.0, 38.0]",[1.0],[-9.0]
P020,40,A,0,problem466,1% chance of -26; 3.09375% chance of 5.5; 15.4688% chance of 6.5; 30.9375% chance of 7.5; 30.9375% chance of 8.5; 15.4688% chance of 9.5; 3.09375% chance of 10.5,7 for sure,"[0.01, 0.0309375, 0.1546875, 0.309375, 0.309375, 0.1546875, 0.0309375]","[-26.0, 5.5, 6.5, 7.5, 8.5, 9.5, 10.5]",[1.0],[7.0]
P021,1,B,1,problem739,25% chance of 9; 75% chance of 21,18 for sure,"[0.25, 0.75]","[9.0, 21.0]",[1.0],[18.0]
P021,2,B,1,problem12918,5 for sure,99% chance of 6; 1% chance of 39,[1.0],[5.0],"[0.99, 0.01]","[6.0, 39.0]"
P021,3,A,0,problem9693,90% chance of -5; 10% chance of 75,25% chance of 42; 75% chance of -7,"[0.9, 0.1]","[-5.0, 75.0]","[0.25, 0.75]","[42.0, -7.0]"
P021,4,A,0,problem9213,12 for sure,75% chance of 15; 25% chance of 2,[1.0],[12.0],"[0.75, 0.25]","[15.0, 2.0]"
P021,5,A,0,problem13794,5% chance of 79; 95% chance of 25,75% chance of 23; 25% chance of 48,"[0.05, 0.95]","[79.0, 25.0]","[0.75, 0.25]","[23.0, 48.0]"
P021,6,A,0,problem6398,10% chance of -12; 0.70312% chance of 22.5; 4.92188% chance of 23.5; 14.7656% chance of 24.5; 24.6094% chance of 25.5; 24.6094% chance of 26.5; 14.7656% chance of 27.5; 4.92188% chance of 28.5; 0.70312% chance of 29.5,99% chance of 20; 1% chance of 14,"[0.1, 0.0070312, 0.0492188, 0.1476563, 0.24609380000000003, 0.24609380000000003, 0.1476563, 0.0492188, 0.0070312]","[-12.0, 22.5, 23.5, 24.5, 25.5, 26.5, 27.5, 28.5, 29.5]","[0.99, 0.01]","[20.0, 14.0]"
P021,7,A,0,problem3333,99% chance of 4; 0.5% chance of 95; 0.5% chance of 97,3 for sure,"[0.99, 0.005, 0.005]","[4.0, 95.0, 97.0]",[1.0],[3.0]
P021,8,B,1,problem10461,25% chance of 23; 75% chance of -21,75% chance of -10; 12.5% chance of 0.5; 12.5% chance of 1.5,"[0.25, 0.75]","[23.0, -21.0]","[0.75, 0.125, 0.125]","[-10.0, 0.5, 1.5]"
P021,9,B,1,problem3490,75% chance of 31; 25% chance of 23,95% chance of 33; 5% chance of 64,"[0.75, 0.25]","[31.0, 23.0]","[0.95, 0.05]","[33.0, 64.0]"
P021,10,B,1,problem7333,5 for sure,40% chance of -1; 60% chance of 13,[1.0],[5.0],"[0.4, 0.6]","[-1.0, 13.0]"
P021,11,A,0,problem13473,21 for sure,5% chance of -38; 95% chance of 25,[1.0],[21.0],"[0.05, 0.95]","[-38.0, 25.0]"
P021,12,B,1,problem5414,40% chance of -18; 60% chance of 7,60% chance of 17; 40% chance of -25,"[0.4, 0.6]","[-18.0, 7.0]","[0.6, 0.4]","[17.0, -25.0]"
P021,13,B,1,problem1856,25 for sure,50% chance of -19; 25% chance of 68.5; 25% chance of 69.5,[1.0],[25.0],"[0.5, 0.25, 0.25]","[-19.0, 68.5, 69.5]"
P021,14,A,0,problem2536,75% chance of -32; 25% chance of 96,4 for sure,"[0.75, 0.25]","[-32.0, 96.0]",[1.0],[4.0]
P021,15,A,0,problem10450,50% chance of -10; 25% chance of 42; 25% chance of 44,12 for sure,"[0.5, 0.25, 0.25]","[-10.0, 42.0, 44.0]",[1.0],[12.0]
P021,16,B,1,problem1626,13 for sure,99% chance of 12; 1% chance of 88,[1.0],[13.0],"[0.99, 0.01]","[12.0, 88.0]"
