row_id,Problem,Feedback,n,Block,Ha,pHa,La,Hb,pHb,Lb,LotShapeB,LotNumB,Amb,Corr,bRate,bRate_std,lottery_A,lottery_B,ev_A,ev_B,sd_A,sd_B,min_A,min_B,max_A,max_B,n_outcomes_A,n_outcomes_B,majority_choice
4072,3321,False,16,1,7,1.0,7,72,0.4,-27,1,8,False,0,0.4625,0.3774917217635375,$7 for sure,60% chance of -$27; 0.312% chance of $68.5; 2.188% chance of $69.5; 6.562% chance of $70.5; 10.938% chance of $71.5; 10.938% chance of $72.5; 6.562% chance of $73.5; 2.188% chance of $74.5; 0.312% chance of $75.5,7.0,12.600000000000003,0.0,48.50711288048383,7.0,-27.0,7.0,75.5,1,9,A
4075,3324,False,15,1,17,1.0,17,61,0.25,-3,0,1,False,0,0.4133333333333333,0.3739111175259755,$17 for sure,75% chance of -$3; 25% chance of $61,17.0,13.0,0.0,27.712812921102035,17.0,-3.0,17.0,61.0,1,2,A
4079,3328,False,15,1,39,0.25,-1,14,0.2,3,3,3,False,0,0.6133333333333334,0.4172472146045293,25% chance of $39; 75% chance of -$1,80% chance of $3; 10% chance of $16; 5% chance of $14; 5% chance of $10,9.0,5.199999999999999,17.320508075688775,4.534313619501853,-1.0,3.0,39.0,16.0,2,4,B
4087,3336,False,16,1,17,1.0,17,8,0.8,1,3,6,False,0,0.1624999999999999,0.2753785273643051,$17 for sure,20% chance of $1; 40% chance of $13; 20% chance of $11; 10% chance of $7; 5% chance of -$1; 2.5% chance of -$17; 2.5% chance of -$49,17.0,6.600000000000002,0.0,10.983624174196777,17.0,-49.0,17.0,13.0,1,7,A
4090,3339,False,32,1,16,1.0,16,16,1.0,16,3,2,False,0,0.4625,0.4014088093926994,$16 for sure,50% chance of $17; 50% chance of $15,16.0,16.0,0.0,1.0,16.0,15.0,16.0,17.0,1,2,A
4094,3342,False,16,1,11,1.0,11,27,0.75,-29,1,8,False,0,0.6124999999999999,0.4287578959428425,$11 for sure,25% chance of -$29; 0.586% chance of $23.5; 4.102% chance of $24.5; 12.305% chance of $25.5; 20.508% chance of $26.5; 20.508% chance of $27.5; 12.305% chance of $28.5; 4.102% chance of $29.5; 0.586% chance of $30.5,11.0,13.0,0.0,24.27575951437977,11.0,-29.0,11.0,30.5,1,9,B
4099,3346,False,16,1,3,1.0,3,50,0.01,11,0,1,False,0,0.875,0.2294921930407801,$3 for sure,99% chance of $11; 1% chance of $50,3.0,11.39,0.0,3.880451004715818,3.0,11.0,3.0,50.0,1,2,B
4103,3349,False,16,1,0,1.0,0,12,0.75,-50,0,1,False,0,0.5624999999999999,0.4080441152620633,$0 for sure,25% chance of -$50; 75% chance of $12,0.0,-3.5,0.0,26.846787517317598,0.0,-50.0,0.0,12.0,1,2,B
4105,3351,False,16,1,11,1.0,11,44,0.25,8,1,6,False,0,0.7375,0.3556683848755747,$11 for sure,75% chance of $8; 0.781% chance of $41.5; 3.906% chance of $42.5; 7.812% chance of $43.5; 7.812% chance of $44.5; 3.906% chance of $45.5; 0.781% chance of $46.5,11.0,17.0,0.0,15.598477489806497,11.0,8.0,11.0,46.5,1,7,B
4107,3353,False,33,1,43,0.2,2,70,0.01,9,1,6,False,0,0.6060606060606061,0.3724407620174263,20% chance of $43; 80% chance of $2,99% chance of $9; 0.031% chance of $67.5; 0.156% chance of $68.5; 0.312% chance of $69.5; 0.312% chance of $70.5; 0.156% chance of $71.5; 0.031% chance of $72.5,10.2,9.61,16.400000000000002,6.070453030870101,2.0,9.0,43.0,72.5,2,7,B
4112,3357,False,16,1,-5,1.0,-5,105,0.2,-32,0,1,False,0,0.6500000000000001,0.2780887148615228,-$5 for sure,80% chance of -$32; 20% chance of $105,-5.0,-4.600000000000001,0.0,54.8,-5.0,-32.0,-5.0,105.0,1,2,B
4116,3360,False,16,1,7,1.0,7,37,0.25,-1,3,6,False,0,0.4375,0.3518996068956788,$7 for sure,75% chance of -$1; 12.5% chance of $42; 6.25% chance of $40; 3.125% chance of $36; 1.562% chance of $28; 0.781% chance of $12; 0.781% chance of -$20,7.0,8.5,0.0,17.4928556845359,7.0,-20.0,7.0,42.0,1,7,A
4118,3361,False,16,1,83,0.2,-15,14,0.5,-2,0,1,False,0,0.7375,0.2986078811194819,20% chance of $83; 80% chance of -$15,50% chance of -$2; 50% chance of $14,4.600000000000001,6.0,39.2,8.0,-15.0,-2.0,83.0,14.0,2,2,B
4122,3364,False,16,1,-10,1.0,-10,3,0.4,-1,0,1,False,0,0.8250000000000001,0.3255764119219941,-$10 for sure,60% chance of -$1; 40% chance of $3,-10.0,0.6000000000000002,0.0,1.9595917942265424,-10.0,-1.0,-10.0,3.0,1,2,B
4135,3374,False,16,1,-9,1.0,-9,37,0.2,-20,1,2,False,0,0.675,0.2909753712372692,-$9 for sure,80% chance of -$20; 10% chance of $36.5; 10% chance of $37.5,-9.0,-8.6,0.0,22.801096464863264,-9.0,-20.0,-9.0,37.5,1,3,B
4140,3378,False,17,1,-6,0.75,-15,-15,0.6,-27,0,1,False,0,0.0705882352941176,0.1403776419268438,75% chance of -$6; 25% chance of -$15,40% chance of -$27; 60% chance of -$15,-8.25,-19.8,3.897114317029974,5.878775382679628,-15.0,-27.0,-6.0,-15.0,2,2,A
4146,3382,False,17,1,20,1.0,20,66,0.6,-36,0,1,False,0,0.3529411764705882,0.31248529377161,$20 for sure,40% chance of -$36; 60% chance of $66,20.0,25.200000000000003,0.0,49.96959075277683,20.0,-36.0,20.0,66.0,1,2,A
4149,3384,False,15,1,11,0.9,2,24,0.75,-8,0,1,False,0,0.36,0.322490309931942,90% chance of $11; 10% chance of $2,25% chance of -$8; 75% chance of $24,10.1,16.0,2.6999999999999997,13.856406460551018,2.0,-8.0,11.0,24.0,2,2,A
4151,3385,False,15,1,26,1.0,26,26,0.9,-13,1,8,False,0,0.24,0.322490309931942,$26 for sure,10% chance of -$13; 0.703% chance of $22.5; 4.922% chance of $23.5; 14.766% chance of $24.5; 24.609% chance of $25.5; 24.609% chance of $26.5; 14.766% chance of $27.5; 4.922% chance of $28.5; 0.703% chance of $29.5,26.0,22.1,0.0,11.76711519447311,26.0,-13.0,26.0,29.5,1,9,A
4154,3387,False,16,1,17,1.0,17,33,0.5,12,0,1,False,0,0.7083333333333333,0.3617856946990703,$17 for sure,50% chance of $12; 50% chance of $33,17.0,22.5,0.0,10.5,17.0,12.0,17.0,33.0,1,2,B
4157,3390,False,16,1,17,1.0,17,74,0.05,19,0,1,False,0,0.7499999999999999,0.3759432581299116,$17 for sure,95% chance of $19; 5% chance of $74,17.0,21.75,0.0,11.986972094736853,17.0,19.0,17.0,74.0,1,2,B
4162,3394,False,16,1,13,0.95,-20,70,0.1,4,1,8,False,0,0.5875,0.3757215280851852,95% chance of $13; 5% chance of -$20,90% chance of $4; 0.078% chance of $66.5; 0.547% chance of $67.5; 1.641% chance of $68.5; 2.734% chance of $69.5; 2.734% chance of $70.5; 1.641% chance of $71.5; 0.547% chance of $72.5; 0.078% chance of $73.5,11.349999999999998,10.600000000000001,7.192183256842115,19.804418698866172,-20.0,4.0,13.0,73.5,2,9,B
4166,3398,False,16,1,15,1.0,15,30,0.6,-16,0,1,False,0,0.2375,0.3201562118716424,$15 for sure,40% chance of -$16; 60% chance of $30,15.0,11.6,0.0,22.53530563360524,15.0,-16.0,15.0,30.0,1,2,A
4173,3404,False,16,1,17,1.0,17,18,0.99,-16,0,1,False,0,0.3250000000000001,0.3642343567906063,$17 for sure,1% chance of -$16; 99% chance of $18,17.0,17.66,0.0,3.382957286162509,17.0,-16.0,17.0,18.0,1,2,A
4178,3408,False,16,1,0,1.0,0,11,0.05,9,0,1,False,0,0.9,0.1932183566158591,$0 for sure,95% chance of $9; 5% chance of $11,0.0,9.1,0.0,0.43588989435406733,0.0,9.0,0.0,11.0,1,2,B
4180,3409,False,16,1,4,1.0,4,9,0.9,-16,0,1,False,0,0.6125,0.4349329450233296,$4 for sure,10% chance of -$16; 90% chance of $9,4.0,6.5,0.0,7.499999999999999,4.0,-16.0,4.0,9.0,1,2,B
4183,3411,False,17,1,29,1.0,29,69,0.25,12,0,1,False,0,0.4326797385620914,0.354087040901662,$29 for sure,75% chance of $12; 25% chance of $69,29.0,26.25,0.0,24.681724007856502,29.0,12.0,29.0,69.0,1,2,A
4185,3412,False,17,1,60,0.6,-23,58,0.5,2,0,1,False,1,0.8705882352941177,0.2229481606852615,60% chance of $60; 40% chance of -$23,50% chance of $2; 50% chance of $58,26.799999999999997,30.0,40.661529730200755,28.0,-23.0,2.0,60.0,58.0,2,2,B
4187,3413,False,17,1,11,1.0,11,71,0.01,13,0,1,False,0,0.9529411764705882,0.150489397711365,$11 for sure,99% chance of $13; 1% chance of $71,11.0,13.579999999999998,0.0,5.770927135218396,11.0,13.0,11.0,71.0,1,2,B
4191,3416,False,16,1,74,0.05,25,72,0.2,17,1,6,False,0,0.4375000000000001,0.3593976442141304,5% chance of $74; 95% chance of $25,80% chance of $17; 0.625% chance of $69.5; 3.125% chance of $70.5; 6.25% chance of $71.5; 6.25% chance of $72.5; 3.125% chance of $73.5; 0.625% chance of $74.5,27.45,28.0,10.67930241167465,22.005681084665387,25.0,17.0,74.0,74.5,2,7,A
4193,3417,False,17,1,29,0.4,-18,-4,0.95,-16,1,6,False,0,0.2823529411764706,0.3244905509364777,40% chance of $29; 60% chance of -$18,5% chance of -$16; 2.969% chance of -$6.5; 14.844% chance of -$5.5; 29.688% chance of -$4.5; 29.688% chance of -$3.5; 14.844% chance of -$2.5; 2.969% chance of -$1.5,0.8000000000000025,-4.600000000000001,23.025203582161875,2.833284313301439,-18.0,-16.0,29.0,-1.5,2,7,A
4196,3419,False,32,1,7,1.0,7,23,0.8,-35,3,6,False,0,0.4302083333333333,0.3845920778022394,$7 for sure,20% chance of -$35; 40% chance of $28; 20% chance of $26; 10% chance of $22; 5% chance of $14; 2.5% chance of -$2; 2.5% chance of -$34,7.0,11.400000000000002,0.0,25.515485494107295,7.0,-35.0,7.0,28.0,1,7,A
4201,3424,False,16,1,77,0.25,-2,33,0.75,4,0,1,False,-1,0.7875,0.3461695153148719,25% chance of $77; 75% chance of -$2,25% chance of $4; 75% chance of $33,17.75,25.75,34.208003449485325,12.55736835487436,-2.0,4.0,77.0,33.0,2,2,B
4202,3425,False,16,1,18,1.0,18,20,0.2,13,3,6,False,0,0.4,0.3502380143083652,$18 for sure,80% chance of $13; 10% chance of $25; 5% chance of $23; 2.5% chance of $19; 1.25% chance of $11; 0.625% chance of -$5; 0.625% chance of -$37,18.0,14.400000000000002,0.0,6.00333240792144,18.0,-37.0,18.0,25.0,1,7,A
4204,3426,False,16,1,-8,1.0,-8,45,0.05,-12,1,4,False,0,0.6875,0.3422961680572347,-$8 for sure,95% chance of -$12; 0.625% chance of $43.5; 1.875% chance of $44.5; 1.875% chance of $45.5; 0.625% chance of $46.5,-8.0,-9.149999999999999,0.0,12.424371211453721,-8.0,-12.0,-8.0,46.5,1,5,B
4206,3427,False,16,1,-3,1.0,-3,25,0.05,3,0,1,False,0,0.8625,0.2604483314082341,-$3 for sure,95% chance of $3; 5% chance of $25,-3.0,4.1,0.0,4.794788837894741,-3.0,3.0,-3.0,25.0,1,2,B
4208,3428,False,16,1,-5,0.75,-18,-9,0.2,-14,3,4,False,0,0.4527777777777778,0.4224852981589937,75% chance of -$5; 25% chance of -$18,80% chance of -$14; 10% chance of -$6; 5% chance of -$8; 2.5% chance of -$12; 2.5% chance of -$20,-8.25,-13.0,5.629165124598851,2.8635642126552705,-18.0,-20.0,-5.0,-6.0,2,5,A
4210,3429,False,16,1,25,1.0,25,40,0.5,6,0,1,False,0,0.625,0.3642343567906062,$25 for sure,50% chance of $6; 50% chance of $40,25.0,23.0,0.0,17.0,25.0,6.0,25.0,40.0,1,2,B
4213,3431,False,16,1,9,1.0,9,16,0.75,-3,1,2,False,0,0.5669642857142858,0.4018230141416461,$9 for sure,25% chance of -$3; 37.5% chance of $15.5; 37.5% chance of $16.5,9.0,11.25,0.0,8.23862852664204,9.0,-3.0,9.0,16.5,1,3,B
4215,3432,False,16,1,0,0.95,-31,48,0.5,-44,3,3,False,0,0.6875,0.3344149119482165,95% chance of $0; 5% chance of -$31,50% chance of -$44; 25% chance of $50; 12.5% chance of $48; 12.5% chance of $44,-1.5500000000000014,2.0,6.756293362488047,46.03259714593562,-31.0,-44.0,0.0,50.0,2,4,B
4217,3433,False,16,1,10,0.75,-11,18,0.5,0,1,8,False,0,0.7625,0.3879432948254165,75% chance of $10; 25% chance of -$11,50% chance of $0; 0.391% chance of $14.5; 2.734% chance of $15.5; 8.203% chance of $16.5; 13.672% chance of $17.5; 13.672% chance of $18.5; 8.203% chance of $19.5; 2.734% chance of $20.5; 0.391% chance of $21.5,4.75,9.0,9.093266739736606,9.048480535426929,-11.0,0.0,10.0,21.5,2,9,B
4218,3434,False,16,1,76,0.1,0,20,0.8,-37,0,1,False,1,0.4,0.4,10% chance of $76; 90% chance of $0,20% chance of -$37; 80% chance of $20,7.6000000000000005,8.600000000000001,22.8,22.799999999999997,0.0,-37.0,76.0,20.0,2,2,A
4222,3438,False,16,1,8,0.2,7,48,0.1,10,0,1,False,0,0.8374999999999999,0.2093641166325627,20% chance of $8; 80% chance of $7,90% chance of $10; 10% chance of $48,7.200000000000001,13.8,0.4,11.4,7.0,10.0,8.0,48.0,2,2,B
4224,3440,False,16,1,26,0.4,-6,22,0.05,15,0,1,False,0,0.8999999999999999,0.1788854381999832,40% chance of $26; 60% chance of -$6,95% chance of $15; 5% chance of $22,6.800000000000001,15.35,15.67673435381234,1.5256146302392357,-6.0,15.0,26.0,22.0,2,2,B
4225,3441,False,16,1,29,1.0,29,29,0.6,2,0,1,False,0,0.15,0.3306559138036599,$29 for sure,40% chance of $2; 60% chance of $29,29.0,18.2,0.0,13.227244611029162,29.0,2.0,29.0,29.0,1,2,A
4226,3442,False,16,1,22,0.9,-12,38,0.4,0,2,4,False,0,0.6125,0.4096746676734275,90% chance of $22; 10% chance of -$12,60% chance of $0; 20% chance of $35; 10% chance of $37; 5% chance of $41; 5% chance of $49,18.6,15.199999999999996,10.2,18.840382161729096,-12.0,0.0,22.0,49.0,2,5,B
4230,3446,False,16,1,67,0.2,7,38,0.6,21,1,8,False,0,0.7875,0.2963668897386031,20% chance of $67; 80% chance of $7,40% chance of $21; 0.469% chance of $34.5; 3.281% chance of $35.5; 9.844% chance of $36.5; 16.406% chance of $37.5; 16.406% chance of $38.5; 9.844% chance of $39.5; 3.281% chance of $40.5; 0.469% chance of $41.5,19.0,31.200000000000003,24.0,8.391066678319271,7.0,21.0,67.0,41.5,2,9,B
4233,3449,False,16,1,3,1.0,3,26,0.5,-33,0,1,False,0,0.25,0.2581988897471611,$3 for sure,50% chance of -$33; 50% chance of $26,3.0,-3.5,0.0,29.5,3.0,-33.0,3.0,26.0,1,2,A
4234,3450,False,16,1,33,0.2,-11,71,0.4,-45,2,4,False,0,0.5625,0.3283798613394758,20% chance of $33; 80% chance of -$11,60% chance of -$45; 20% chance of $68; 10% chance of $70; 5% chance of $74; 5% chance of $82,-2.2,1.3999999999999941,17.6,56.90202105373762,-11.0,-45.0,33.0,82.0,2,5,B
4237,3452,False,16,1,9,0.25,8,46,0.1,7,0,1,False,0,0.5255208333333333,0.3775342607705367,25% chance of $9; 75% chance of $8,90% chance of $7; 10% chance of $46,8.25,10.9,0.4330127018922193,11.700000000000001,8.0,7.0,9.0,46.0,2,2,B
4239,3453,False,16,1,15,1.0,15,5,0.75,-4,1,8,False,0,0.1,0.1788854381999831,$15 for sure,25% chance of -$4; 0.586% chance of $1.5; 4.102% chance of $2.5; 12.305% chance of $3.5; 20.508% chance of $4.5; 20.508% chance of $5.5; 12.305% chance of $6.5; 4.102% chance of $7.5; 0.586% chance of $8.5,15.0,2.75,0.0,4.06201920231798,15.0,-4.0,15.0,8.5,1,9,A
4253,3466,False,16,1,74,0.2,-26,6,0.5,-23,2,8,False,0,0.575,0.3924283374069717,20% chance of $74; 80% chance of -$26,50% chance of -$23; 25% chance of -$1; 12.5% chance of $1; 6.25% chance of $5; 3.125% chance of $13; 1.562% chance of $29; 0.781% chance of $61; 0.391% chance of $125; 0.391% chance of $253,-6.0,-8.5,40.0,23.510635891017493,-26.0,-23.0,74.0,253.0,2,9,B
4262,3475,False,17,1,-5,1.0,-5,5,0.1,-2,0,1,False,0,0.7764705882352941,0.2818009309883173,-$5 for sure,90% chance of -$2; 10% chance of $5,-5.0,-1.3,0.0,2.1,-5.0,-2.0,-5.0,5.0,1,2,B
4266,3478,False,32,1,-10,1.0,-10,-9,0.9,-19,2,2,False,0,0.5562500000000001,0.3509778965561332,-$10 for sure,10% chance of -$19; 45% chance of -$10; 45% chance of -$8,-10.0,-10.0,0.0,3.1464265445104544,-10.0,-19.0,-10.0,-8.0,1,3,B
4270,3481,False,16,1,20,0.95,-21,25,0.95,9,0,1,False,0,0.675,0.3642343567906063,95% chance of $20; 5% chance of -$21,5% chance of $9; 95% chance of $25,17.95,24.2,8.935742834258386,3.4871191548325404,-21.0,9.0,20.0,25.0,2,2,B
4273,3484,False,16,1,47,0.05,13,73,0.1,8,3,7,False,0,0.45,0.3386246693120078,5% chance of $47; 95% chance of $13,90% chance of $8; 5% chance of $79; 2.5% chance of $77; 1.25% chance of $73; 0.625% chance of $65; 0.312% chance of $49; 0.156% chance of $17; 0.156% chance of -$47,14.7,14.500000000000004,7.410128204019144,20.299014754416035,13.0,-47.0,47.0,79.0,2,8,A
4276,3486,False,16,1,22,0.8,-43,16,0.95,9,0,1,False,0,0.7124999999999999,0.3008321791298265,80% chance of $22; 20% chance of -$43,5% chance of $9; 95% chance of $16,9.000000000000004,15.65,25.999999999999996,1.5256146302392364,-43.0,9.0,22.0,16.0,2,2,B
4280,3488,False,15,1,13,1.0,13,26,0.2,14,0,1,False,0,0.8133333333333332,0.3067494712224262,$13 for sure,80% chance of $14; 20% chance of $26,13.0,16.400000000000002,0.0,4.8,13.0,14.0,13.0,26.0,1,2,B
4285,3492,False,15,1,15,1.0,15,11,0.9,7,0,1,False,0,0.1733333333333333,0.3283436063174123,$15 for sure,10% chance of $7; 90% chance of $11,15.0,10.6,0.0,1.2,15.0,7.0,15.0,11.0,1,2,A
4287,3493,False,15,1,-1,0.9,-20,42,0.01,-5,0,1,False,0,0.5333333333333333,0.4047338925881101,90% chance of -$1; 10% chance of -$20,99% chance of -$5; 1% chance of $42,-2.8999999999999995,-4.53,5.699999999999999,4.676440954401114,-20.0,-5.0,-1.0,42.0,2,2,B
4291,3496,False,16,1,7,1.0,7,10,0.9,-18,2,7,False,0,0.625,0.443471156521669,$7 for sure,10% chance of -$18; 45% chance of $4; 22.5% chance of $6; 11.25% chance of $10; 5.625% chance of $18; 2.812% chance of $34; 1.406% chance of $66; 1.406% chance of $130,7.0,7.199999999999991,0.0,18.888091486436604,7.0,-18.0,7.0,130.0,1,8,B
4292,3497,False,17,1,18,1.0,18,57,0.5,-39,1,6,False,0,0.2,0.2549509756796393,$18 for sure,50% chance of -$39; 1.562% chance of $54.5; 7.812% chance of $55.5; 15.625% chance of $56.5; 15.625% chance of $57.5; 7.812% chance of $58.5; 1.562% chance of $59.5,18.0,9.0,0.0,48.006509975210655,18.0,-39.0,18.0,59.5,1,7,A
4297,3501,False,15,1,1,0.1,-3,33,0.4,-25,1,4,False,0,0.7333333333333333,0.3086066999241838,10% chance of $1; 90% chance of -$3,60% chance of -$25; 5% chance of $31.5; 15% chance of $32.5; 15% chance of $33.5; 5% chance of $34.5,-2.6,-1.8000000000000003,1.2000000000000002,28.419359598696097,-3.0,-25.0,1.0,34.5,2,5,B
4300,3503,False,15,1,0,1.0,0,8,0.2,-2,1,2,False,0,0.48,0.4394802124588285,$0 for sure,80% chance of -$2; 10% chance of $7.5; 10% chance of $8.5,0.0,0.0,0.0,4.006245124802026,0.0,-2.0,0.0,8.5,1,3,A
4302,3504,False,17,1,4,1.0,4,17,0.5,-12,3,3,False,0,0.4823529411764706,0.360962764903887,$4 for sure,50% chance of -$12; 25% chance of $19; 12.5% chance of $17; 12.5% chance of $13,4.0,2.5,0.0,14.603081866510234,4.0,-12.0,4.0,19.0,1,4,A
4304,3505,False,15,1,-10,1.0,-10,27,0.2,-7,0,1,False,0,0.84,0.2292846016884444,-$10 for sure,80% chance of -$7; 20% chance of $27,-10.0,-0.20000000000000018,0.0,13.6,-10.0,-7.0,-10.0,27.0,1,2,B
4307,3507,False,15,1,7,0.4,4,31,0.6,-35,0,1,False,-1,0.3384615384615385,0.3632761606445513,40% chance of $7; 60% chance of $4,40% chance of -$35; 60% chance of $31,5.2,4.599999999999998,1.469693845669907,32.33326460473795,4.0,-35.0,7.0,31.0,2,2,A
4313,3512,False,15,1,44,0.5,-4,38,0.25,12,3,4,False,0,0.6266666666666667,0.4131182235954578,50% chance of $44; 50% chance of -$4,75% chance of $12; 12.5% chance of $41; 6.25% chance of $39; 3.125% chance of $35; 3.125% chance of $27,20.0,18.5,24.0,11.489125293076057,-4.0,12.0,44.0,41.0,2,5,B
4314,3513,False,15,1,30,1.0,30,73,0.5,8,0,1,False,0,0.6533333333333332,0.3159264531651691,$30 for sure,50% chance of $8; 50% chance of $73,30.0,40.5,0.0,32.5,30.0,8.0,30.0,73.0,1,2,B
4316,3514,False,15,1,-5,1.0,-5,11,0.01,-5,1,8,False,0,0.8799999999999998,0.2366431913239846,-$5 for sure,99% chance of -$5; 0.008% chance of $7.5; 0.055% chance of $8.5; 0.164% chance of $9.5; 0.273% chance of $10.5; 0.273% chance of $11.5; 0.164% chance of $12.5; 0.055% chance of $13.5; 0.008% chance of $14.5,-5.0,-4.84,0.0,1.597466744567786,-5.0,-5.0,-5.0,14.5,1,9,B
4319,3516,False,15,1,-2,1.0,-2,9,0.1,-6,0,1,False,0,0.5333333333333333,0.3976119189552019,-$2 for sure,90% chance of -$6; 10% chance of $9,-2.0,-4.5,0.0,4.5,-2.0,-6.0,-2.0,9.0,1,2,B
4323,3519,False,16,1,53,0.25,-7,27,0.5,-14,0,1,False,0,0.4625,0.3556683848755748,25% chance of $53; 75% chance of -$7,50% chance of -$14; 50% chance of $27,8.0,6.5,25.98076211353316,20.5,-7.0,-14.0,53.0,27.0,2,2,A
4327,3522,False,16,1,-5,1.0,-5,4,0.5,-12,1,2,False,0,0.8625,0.2156385865284782,-$5 for sure,50% chance of -$12; 25% chance of $3.5; 25% chance of $4.5,-5.0,-4.0,0.0,8.007808689023483,-5.0,-12.0,-5.0,4.5,1,3,B
4330,3524,False,32,1,2,1.0,2,83,0.2,-21,3,6,False,0,0.4500000000000001,0.4219769142133633,$2 for sure,80% chance of -$21; 10% chance of $88; 5% chance of $86; 2.5% chance of $82; 1.25% chance of $74; 0.625% chance of $58; 0.625% chance of $26,2.0,-0.20000000000000154,0.0,41.93757265269414,2.0,-21.0,2.0,88.0,1,7,A
4331,3525,False,16,1,4,1.0,4,62,0.2,-11,1,2,False,0,0.5499999999999999,0.4163331998932265,$4 for sure,80% chance of -$11; 10% chance of $61.5; 10% chance of $62.5,4.0,3.5999999999999996,0.0,29.200856151832262,4.0,-11.0,4.0,62.5,1,3,B
4334,3528,False,16,1,-5,0.25,-8,57,0.25,-22,0,1,False,0,0.7625,0.3201562118716424,25% chance of -$5; 75% chance of -$8,75% chance of -$22; 25% chance of $57,-7.25,-2.25,1.299038105676658,34.208003449485325,-8.0,-22.0,-5.0,57.0,2,2,B
4337,3530,False,16,1,52,0.1,24,30,0.95,-43,3,3,False,0,0.3875,0.4161329915623929,10% chance of $52; 90% chance of $24,5% chance of -$43; 47.5% chance of $32; 23.75% chance of $30; 23.75% chance of $26,26.8,26.349999999999998,8.4,16.088116732545178,24.0,-43.0,52.0,32.0,2,4,A
4340,3532,False,16,1,34,0.1,0,82,0.01,5,1,6,False,1,0.7625000000000001,0.3201562118716424,10% chance of $34; 90% chance of $0,99% chance of $5; 0.031% chance of $79.5; 0.156% chance of $80.5; 0.312% chance of $81.5; 0.312% chance of $82.5; 0.156% chance of $83.5; 0.031% chance of $84.5,3.4000000000000004,5.77,10.200000000000001,7.662218999741523,0.0,5.0,34.0,84.5,2,7,B
4342,3533,False,16,1,69,0.05,11,37,0.2,7,1,8,False,0,0.475,0.3924283374069717,5% chance of $69; 95% chance of $11,80% chance of $7; 0.156% chance of $33.5; 1.094% chance of $34.5; 3.281% chance of $35.5; 5.469% chance of $36.5; 5.469% chance of $37.5; 3.281% chance of $38.5; 1.094% chance of $39.5; 0.156% chance of $40.5,13.899999999999999,13.0,12.640806936267953,12.014574482685603,11.0,7.0,69.0,40.5,2,9,A
4345,3535,False,15,1,23,1.0,23,76,0.2,14,0,1,False,0,0.6603174603174603,0.3378827859212716,$23 for sure,80% chance of $14; 20% chance of $76,23.0,26.400000000000002,0.0,24.8,23.0,14.0,23.0,76.0,1,2,B
4349,3538,False,15,1,17,0.75,-3,20,0.99,6,0,1,False,0,0.7733333333333333,0.2914659173083209,75% chance of $17; 25% chance of -$3,1% chance of $6; 99% chance of $20,12.0,19.86,8.660254037844387,1.3929824119492686,-3.0,6.0,17.0,20.0,2,2,B
4351,3539,False,15,1,-8,1.0,-8,12,0.4,-18,0,1,False,0,0.7866666666666667,0.2774029216723951,-$8 for sure,60% chance of -$18; 40% chance of $12,-8.0,-5.999999999999998,0.0,14.696938456699069,-8.0,-18.0,-8.0,12.0,1,2,B
4375,3562,False,15,1,4,1.0,4,84,0.05,2,0,1,False,0,0.8400000000000002,0.2529822128134703,$4 for sure,95% chance of $2; 5% chance of $84,4.0,6.1,0.0,17.871485668516762,4.0,2.0,4.0,84.0,1,2,B
4376,3563,False,16,1,26,0.05,-1,30,0.4,-15,0,1,False,0,0.3625,0.4209117088733297,5% chance of $26; 95% chance of -$1,60% chance of -$15; 40% chance of $30,0.3500000000000001,3.0,5.884513573779909,22.045407685048602,-1.0,-15.0,26.0,30.0,2,2,A
4380,3566,False,16,1,-6,1.0,-6,14,0.5,-18,1,2,False,0,0.9,0.1460593486680443,-$6 for sure,50% chance of -$18; 25% chance of $13.5; 25% chance of $14.5,-6.0,-2.0,0.0,16.00390577327922,-6.0,-18.0,-6.0,14.5,1,3,B
